SCORE,CATEGORY,n,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,HARM,670,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
2,PRODUCTIVITY,4210,
